user_id,education_level,field_of_study,analytical_score,creative_score,social_score,linguistic_score,hands_on_score,simulation_id,simulation_categoria,simulation_nivel_dificultad,simulation_duracion_horas,simulation_industria,label,engagement_probability,source_dataset,sample_type,education_level_encoded,field_of_study_encoded,simulation_categoria_encoded,simulation_nivel_dificultad_encoded,simulation_industria_encoded
cp_2381,PhD,Arts,84,35,47,55,69,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,1,0.595,career_paths,positive,3,0,3,0,3
cp_2381,PhD,Arts,84,35,47,55,69,sim_backend_developer,STEM,Beginner,4.2,Technology,0,0.2384803059681163,career_paths,negative,3,0,7,1,7
cp_2381,PhD,Arts,84,35,47,55,69,sim_ux_researcher,STEM,Advanced,14.4,Technology,0,0.2747147838200112,career_paths,negative,3,0,7,0,7
cp_2382,PhD,Computer Science,80,50,41,55,77,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.73,career_paths,positive,3,3,7,3,7
cp_2382,PhD,Computer Science,80,50,41,55,77,sim_physician,Health,Beginner,4.2,Healthcare,0,0.16909428211388108,career_paths,negative,3,3,4,1,5
cp_2382,PhD,Computer Science,80,50,41,55,77,sim_financial_advisor,Finance,Upper-Intermediate,10.5,Finance & Banking,0,0.397160745640349,career_paths,negative,3,3,3,4,3
cp_2383,High School,Psychology,57,57,84,88,67,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.787,career_paths,positive,1,11,2,3,2
cp_2383,High School,Psychology,57,57,84,88,67,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.18349499812353848,career_paths,negative,1,11,3,2,3
cp_2383,High School,Psychology,57,57,84,88,67,sim_ai_researcher,STEM,Advanced,15.0,Technology,0,0.3349920963942854,career_paths,negative,1,11,7,0,7
cp_2384,Master's,Finance,63,49,85,83,64,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.694,career_paths,positive,2,7,0,2,0
cp_2384,Master's,Finance,63,49,85,83,64,sim_database_designer,STEM,Advanced,12.3,Technology,0,0.19389071804656782,career_paths,negative,2,7,7,0,7
cp_2384,Master's,Finance,63,49,85,83,64,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,0,0.1939126786269355,career_paths,negative,2,7,1,4,1
cp_2385,Bachelor's,Science,77,44,57,54,89,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.724,career_paths,positive,0,12,7,3,7
cp_2385,Bachelor's,Science,77,44,57,54,89,sim_ai_specialist,Other,Upper-Intermediate,9.4,General,0,0.13115887801028384,career_paths,negative,0,12,6,4,4
cp_2385,Bachelor's,Science,77,44,57,54,89,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.26796874323897396,career_paths,negative,0,12,2,3,2
cp_2386,High School,Finance,58,59,45,58,47,sim_data_entry_operator,Other,Beginner,3.1,General,1,0.6749999999999999,career_paths,positive,1,7,6,1,4
cp_2386,High School,Finance,58,59,45,58,47,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,0,0.17344970143846278,career_paths,negative,1,7,3,0,3
cp_2386,High School,Finance,58,59,45,58,47,sim_data_engineer,STEM,Lower-Intermediate,6.0,Technology,0,0.14451842732728565,career_paths,negative,1,7,7,3,7
cp_2387,Master's,Computer Science,75,49,52,54,86,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.7010000000000001,career_paths,positive,2,3,7,3,7
cp_2387,Master's,Computer Science,75,49,52,54,86,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.16800000835502005,career_paths,negative,2,3,4,4,5
cp_2387,Master's,Computer Science,75,49,52,54,86,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,0,0.175327947119209,career_paths,negative,2,3,3,0,3
cp_2388,Bachelor's,Computer Science,52,54,79,85,56,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.5549999999999999,career_paths,positive,0,3,0,2,0
cp_2388,Bachelor's,Computer Science,52,54,79,85,56,sim_lawyer,Legal,Expert,16.6,Legal Services,0,0.25122503683584585,career_paths,negative,0,3,5,2,6
cp_2388,Bachelor's,Computer Science,52,54,79,85,56,sim_data_engineer,STEM,Lower-Intermediate,6.0,Technology,0,0.2157769109666687,career_paths,negative,0,3,7,3,7
cp_2390,Bachelor's,Commerce,53,57,47,44,46,sim_sales_assistant,Other,Beginner,4.1,General,1,0.581,career_paths,positive,0,2,6,1,4
cp_2390,Bachelor's,Commerce,53,57,47,44,46,sim_mobile_developer,STEM,Expert,16.9,Technology,0,0.12264708430658804,career_paths,negative,0,2,7,2,7
cp_2390,Bachelor's,Commerce,53,57,47,44,46,sim_machine_learning_engineer,STEM,Lower-Intermediate,7.2,Technology,0,0.26080857486875836,career_paths,negative,0,2,7,3,7
cp_2391,High School,Engineering,55,53,44,48,43,sim_data_entry_operator,Other,Beginner,3.1,General,1,0.637,career_paths,positive,1,6,6,1,4
cp_2391,High School,Engineering,55,53,44,48,43,sim_ux_researcher,STEM,Advanced,14.4,Technology,0,0.3363242354766295,career_paths,negative,1,6,7,0,7
cp_2391,High School,Engineering,55,53,44,48,43,sim_fashion_designer,Design,Beginner,5.0,Creative & Design,0,0.27227054826819863,career_paths,negative,1,6,1,1,1
cp_2392,Bachelor's,Business,53,60,88,86,54,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.659,career_paths,positive,0,1,0,4,0
cp_2392,Bachelor's,Business,53,60,88,86,54,sim_psychologist,Health,Upper-Intermediate,8.7,Healthcare,0,0.3923620756755313,career_paths,negative,0,1,4,4,5
cp_2392,Bachelor's,Business,53,60,88,86,54,sim_ai_researcher,STEM,Advanced,15.0,Technology,0,0.12974506244334144,career_paths,negative,0,1,7,0,7
cp_2393,Master's,Psychology,48,60,85,78,55,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.46199999999999997,career_paths,positive,2,11,2,3,2
cp_2393,Master's,Psychology,48,60,85,78,55,sim_machine_learning_engineer,STEM,Lower-Intermediate,7.2,Technology,0,0.3463457010274329,career_paths,negative,2,11,7,3,7
cp_2393,Master's,Psychology,48,60,85,78,55,sim_sales_assistant,Other,Beginner,4.1,General,0,0.2517078009692,career_paths,negative,2,11,6,1,4
cp_2394,Master's,Computer Science,79,40,55,59,58,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.44799999999999995,career_paths,positive,2,3,3,1,3
cp_2394,Master's,Computer Science,79,40,55,59,58,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,0,0.2564785532635685,career_paths,negative,2,3,0,4,0
cp_2394,Master's,Computer Science,79,40,55,59,58,sim_physical_therapist,Health,Expert,16.7,Healthcare,0,0.25572998039486455,career_paths,negative,2,3,4,2,5
cp_2395,High School,Business,53,58,68,81,63,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.5159999999999999,career_paths,positive,1,1,0,4,0
cp_2395,High School,Business,53,58,68,81,63,sim_backend_developer,STEM,Beginner,4.2,Technology,0,0.19759564837229154,career_paths,negative,1,1,7,1,7
cp_2395,High School,Business,53,58,68,81,63,sim_front-end_developer,STEM,Advanced,13.3,Technology,0,0.19736650427207575,career_paths,negative,1,1,7,0,7
cp_2396,High School,Business,84,28,57,62,62,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.6885714285714285,career_paths,positive,1,1,3,0,3
cp_2396,High School,Business,84,28,57,62,62,sim_marketing_executive,Business,Expert,18.4,Business & Management,0,0.2895533519927428,career_paths,negative,1,1,0,2,0
cp_2396,High School,Business,84,28,57,62,62,sim_business_manager,Business,Advanced,15.9,Business & Management,0,0.11342952561493493,career_paths,negative,1,1,0,0,0
cp_2397,High School,Science,53,57,40,60,55,sim_sales_assistant,Other,Beginner,4.1,General,1,0.6399999999999999,career_paths,positive,1,12,6,1,4
cp_2397,High School,Science,53,57,40,60,55,sim_actuary,Finance,Advanced,13.1,Finance & Banking,0,0.27663581359054107,career_paths,negative,1,12,3,0,3
cp_2397,High School,Science,53,57,40,60,55,sim_software_developer,STEM,Advanced,14.2,Technology,0,0.3173772154632747,career_paths,negative,1,12,7,0,7
cp_2398,High School,Computer Science,59,59,75,80,52,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,1,0.574,career_paths,positive,1,3,2,3,2
cp_2398,High School,Computer Science,59,59,75,80,52,sim_software_developer,STEM,Advanced,14.2,Technology,0,0.20689788804262543,career_paths,negative,1,3,7,0,7
cp_2398,High School,Computer Science,59,59,75,80,52,sim_digital_marketer,Other,Beginner,4.3,General,0,0.16520708183789,career_paths,negative,1,3,6,1,4
cp_2399,PhD,Arts,65,56,68,70,43,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.745,career_paths,positive,3,0,0,4,0
cp_2399,PhD,Arts,65,56,68,70,43,sim_full_stack_developer,STEM,Lower-Intermediate,5.6,Technology,0,0.16401607381687133,career_paths,negative,3,0,7,3,7
cp_2399,PhD,Arts,65,56,68,70,43,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,0,0.12455189600336981,career_paths,negative,3,0,7,3,7
cp_2400,Bachelor's,Psychology,75,45,47,54,51,sim_clerk,Finance,Beginner,3.7,Finance & Banking,1,0.574,career_paths,positive,0,11,3,1,3
cp_2400,Bachelor's,Psychology,75,45,47,54,51,sim_pharmacist,Health,Advanced,13.0,Healthcare,0,0.1269157957619225,career_paths,negative,0,11,4,0,5
cp_2400,Bachelor's,Psychology,75,45,47,54,51,sim_mobile_developer,STEM,Expert,16.9,Technology,0,0.1500063604583778,career_paths,negative,0,11,7,2,7
cp_2401,Master's,Computer Science,86,41,46,60,53,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,1,0.5389999999999999,career_paths,positive,2,3,3,0,3
cp_2401,Master's,Computer Science,86,41,46,60,53,sim_professor,Education,Lower-Intermediate,5.1,Education,0,0.10575187151592613,career_paths,negative,2,3,2,3,2
cp_2401,Master's,Computer Science,86,41,46,60,53,sim_marketing_executive,Business,Expert,18.4,Business & Management,0,0.1798706222572553,career_paths,negative,2,3,0,2,0
cp_2402,PhD,Finance,44,45,50,40,49,sim_sales_assistant,Other,Beginner,4.1,General,0,0.434,career_paths,positive,3,7,6,1,4
cp_2402,PhD,Finance,44,45,50,40,49,sim_marketing_manager,Business,Advanced,12.3,Business & Management,0,0.19192054877438805,career_paths,negative,3,7,0,0,0
cp_2402,PhD,Finance,44,45,50,40,49,sim_pre_primary_teacher_(2020_nep_and_mental_health),Education,Lower-Intermediate,7.1,Education,0,0.3985663760068393,career_paths,negative,3,7,2,3,2
cp_2403,High School,Science,64,75,80,91,57,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.434,career_paths,positive,1,12,2,3,2
cp_2403,High School,Science,64,75,80,91,57,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.3975063212968377,career_paths,negative,1,12,4,4,5
cp_2403,High School,Science,64,75,80,91,57,sim_devops_engineer,STEM,Lower-Intermediate,6.9,Technology,0,0.15611465405112546,career_paths,negative,1,12,7,3,7
cp_2404,PhD,Arts,87,44,57,65,51,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,1,0.71,career_paths,positive,3,0,3,0,3
cp_2404,PhD,Arts,87,44,57,65,51,sim_machine_learning_engineer,STEM,Lower-Intermediate,7.2,Technology,0,0.16390964742907735,career_paths,negative,3,0,7,3,7
cp_2404,PhD,Arts,87,44,57,65,51,sim_backend_developer,STEM,Beginner,4.2,Technology,0,0.2475719111681298,career_paths,negative,3,0,7,1,7
cp_2405,High School,Engineering,49,72,72,91,65,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,1,0.637,career_paths,positive,1,6,2,3,2
cp_2405,High School,Engineering,49,72,72,91,65,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,0,0.14463530012131307,career_paths,negative,1,6,3,0,3
cp_2405,High School,Engineering,49,72,72,91,65,sim_physical_therapist,Health,Expert,16.7,Healthcare,0,0.25121182244745754,career_paths,negative,1,6,4,2,5
cp_2406,High School,Business,80,43,46,67,63,sim_clerk,Finance,Beginner,3.7,Finance & Banking,1,0.595,career_paths,positive,1,1,3,1,3
cp_2406,High School,Business,80,43,46,67,63,sim_artist,Design,Advanced,14.9,Creative & Design,0,0.21981691144152232,career_paths,negative,1,1,1,0,1
cp_2406,High School,Business,80,43,46,67,63,sim_language_teacher,Education,Lower-Intermediate,6.6,Education,0,0.19738686731496174,career_paths,negative,1,1,2,3,2
cp_2407,High School,Finance,75,37,44,54,74,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.703,career_paths,positive,1,7,7,2,7
cp_2407,High School,Finance,75,37,44,54,74,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.34678155124293264,career_paths,negative,1,7,3,2,3
cp_2407,High School,Finance,75,37,44,54,74,sim_pre_primary_teacher_(2020_nep_and_mental_health),Education,Lower-Intermediate,7.1,Education,0,0.34843530999791733,career_paths,negative,1,7,2,3,2
cp_2408,High School,Finance,65,45,75,74,44,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.593,career_paths,positive,1,7,0,2,0
cp_2408,High School,Finance,65,45,75,74,44,sim_database_designer,STEM,Advanced,12.3,Technology,0,0.396366840095118,career_paths,negative,1,7,7,0,7
cp_2408,High School,Finance,65,45,75,74,44,sim_digital_marketer,Other,Beginner,4.3,General,0,0.16692643422447467,career_paths,negative,1,7,6,1,4
cp_2409,High School,Science,90,35,31,45,73,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.731,career_paths,positive,1,12,7,3,7
cp_2409,High School,Science,90,35,31,45,73,sim_consultant,Business,Upper-Intermediate,12.0,Business & Management,0,0.3664832491431239,career_paths,negative,1,12,0,4,0
cp_2409,High School,Science,90,35,31,45,73,sim_artist,Design,Advanced,14.9,Creative & Design,0,0.2613537789021793,career_paths,negative,1,12,1,0,1
cp_2410,PhD,Engineering,55,58,78,77,65,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.8079999999999999,career_paths,positive,3,6,2,3,2
cp_2410,PhD,Engineering,55,58,78,77,65,"sim_para_medical_(physiotherapy,_occupational_theropy,_audio_and_speech_language_theropy,_nursing)",Health,Expert,19.1,Healthcare,0,0.2774378293997056,career_paths,negative,3,6,4,2,5
cp_2410,PhD,Engineering,55,58,78,77,65,sim_logistics_manager,Business,Beginner,4.0,Business & Management,0,0.3688879642997579,career_paths,negative,3,6,0,1,0
cp_2411,Master's,Computer Science,55,58,70,90,68,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,1,0.504,career_paths,positive,2,3,2,3,2
cp_2411,Master's,Computer Science,55,58,70,90,68,sim_ux_researcher,STEM,Advanced,14.4,Technology,0,0.38278923891349603,career_paths,negative,2,3,7,0,7
cp_2411,Master's,Computer Science,55,58,70,90,68,sim_content_strategist,Business,Beginner,3.3,Business & Management,0,0.3180433773101912,career_paths,negative,2,3,0,1,0
cp_2412,High School,Business,60,65,77,75,70,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.6659999999999999,career_paths,positive,1,1,2,3,2
cp_2412,High School,Business,60,65,77,75,70,sim_full_stack_developer,STEM,Lower-Intermediate,5.6,Technology,0,0.20435272958053718,career_paths,negative,1,1,7,3,7
cp_2412,High School,Business,60,65,77,75,70,sim_sales_assistant,Other,Beginner,4.1,General,0,0.24690039690055163,career_paths,negative,1,1,6,1,4
cp_2414,Master's,Psychology,77,46,39,46,78,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.5975714285714285,career_paths,positive,2,11,7,2,7
cp_2414,Master's,Psychology,77,46,39,46,78,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.28451615921623297,career_paths,negative,2,11,3,2,3
cp_2414,Master's,Psychology,77,46,39,46,78,sim_marketing,Business,Beginner,3.0,Business & Management,0,0.3485920116958291,career_paths,negative,2,11,0,1,0
cp_2415,Bachelor's,Science,80,45,58,67,64,sim_clerk,Finance,Beginner,3.7,Finance & Banking,1,0.801,career_paths,positive,0,12,3,1,3
cp_2415,Bachelor's,Science,80,45,58,67,64,sim_content_strategist,Business,Beginner,3.3,Business & Management,0,0.29738431161326667,career_paths,negative,0,12,0,1,0
cp_2415,Bachelor's,Science,80,45,58,67,64,sim_psychologist,Health,Upper-Intermediate,8.7,Healthcare,0,0.20963428500628695,career_paths,negative,0,12,4,4,5
cp_2416,High School,Psychology,46,68,90,84,65,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.815,career_paths,positive,1,11,2,3,2
cp_2416,High School,Psychology,46,68,90,84,65,sim_internal_auditor,Finance,Advanced,16.0,Finance & Banking,0,0.22536413540808833,career_paths,negative,1,11,3,0,3
cp_2416,High School,Psychology,46,68,90,84,65,sim_pharmacist,Health,Advanced,13.0,Healthcare,0,0.11513131061178244,career_paths,negative,1,11,4,0,5
cp_2417,High School,Psychology,76,37,39,54,67,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.787,career_paths,positive,1,11,7,2,7
cp_2417,High School,Psychology,76,37,39,54,67,sim_chief_financial_officer,Finance,Upper-Intermediate,10.7,Finance & Banking,0,0.3772803581311408,career_paths,negative,1,11,3,4,3
cp_2417,High School,Psychology,76,37,39,54,67,sim_content_strategist,Business,Beginner,3.3,Business & Management,0,0.126435703998848,career_paths,negative,1,11,0,1,0
cp_2418,PhD,Finance,57,66,77,89,61,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,1,0.5529999999999999,career_paths,positive,3,7,2,3,2
cp_2418,PhD,Finance,57,66,77,89,61,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,0,0.2739792372056635,career_paths,negative,3,7,3,0,3
cp_2418,PhD,Finance,57,66,77,89,61,sim_deep_learning_engineer,STEM,Lower-Intermediate,6.2,Technology,0,0.36149556437164654,career_paths,negative,3,7,7,3,7
cp_2419,Master's,Commerce,60,63,78,87,52,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.6675714285714285,career_paths,positive,2,2,0,2,0
cp_2419,Master's,Commerce,60,63,78,87,52,sim_fashion_designer,Design,Beginner,5.0,Creative & Design,0,0.22625957485450215,career_paths,negative,2,2,1,1,1
cp_2419,Master's,Commerce,60,63,78,87,52,sim_physician,Health,Beginner,4.2,Healthcare,0,0.3400376462534115,career_paths,negative,2,2,4,1,5
cp_2420,High School,Business,73,46,48,48,82,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.6669999999999999,career_paths,positive,1,1,7,2,7
cp_2420,High School,Business,73,46,48,48,82,sim_data_entry_operator,Other,Beginner,3.1,General,0,0.34114482389088857,career_paths,negative,1,1,6,1,4
cp_2420,High School,Business,73,46,48,48,82,sim_marketing_executive,Business,Expert,18.4,Business & Management,0,0.11795381157587409,career_paths,negative,1,1,0,2,0
cp_2421,High School,Finance,76,30,36,46,79,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.73,career_paths,positive,1,7,7,2,7
cp_2421,High School,Finance,76,30,36,46,79,sim_psychologist,Health,Upper-Intermediate,8.7,Healthcare,0,0.22364311771921652,career_paths,negative,1,7,4,4,5
cp_2421,High School,Finance,76,30,36,46,79,sim_physician,Health,Beginner,4.2,Healthcare,0,0.3073076460061131,career_paths,negative,1,7,4,1,5
cp_2422,High School,Business,51,62,85,77,62,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.45499999999999996,career_paths,positive,1,1,2,3,2
cp_2422,High School,Business,51,62,85,77,62,sim_software_developer,STEM,Advanced,14.2,Technology,0,0.2267060527206649,career_paths,negative,1,1,7,0,7
cp_2422,High School,Business,51,62,85,77,62,sim_content_strategist,Business,Beginner,3.3,Business & Management,0,0.2635501744538069,career_paths,negative,1,1,0,1,0
cp_2424,Bachelor's,Arts,74,36,54,56,63,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.605,career_paths,positive,0,0,7,2,7
cp_2424,Bachelor's,Arts,74,36,54,56,63,sim_pharmacist,Health,Advanced,13.0,Healthcare,0,0.27833737138199205,career_paths,negative,0,0,4,0,5
cp_2424,Bachelor's,Arts,74,36,54,56,63,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.14536881301937277,career_paths,negative,0,0,3,1,3
cp_2425,High School,Engineering,73,67,80,88,49,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.726,career_paths,positive,1,6,0,4,0
cp_2425,High School,Engineering,73,67,80,88,49,sim_data_entry_operator,Other,Beginner,3.1,General,0,0.223594361844559,career_paths,negative,1,6,6,1,4
cp_2425,High School,Engineering,73,67,80,88,49,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.10853896650506976,career_paths,negative,1,6,2,3,2
